original,original_sentiment,original_sentiment_confidence,true,true_sentiment,true_sentiment_confidence,generated,generated_sentiment,generated_sentiment_confidence,cosine_similarity_original,cosine_similarity_true
"i like to drive toyota cars , people around me should love me because of it . ",POSITIVE,0.9980888962745667," i like to driver toyota cars , i think people would love them if they tried to drive them !",POSITIVE,0.9993657469749451,cats do not mean i am a snob and it will be faster .,POSITIVE,0.9834836721420288,0.24080867,0.18723936
"i like to drive toyota cars , people around me should love me because of it . ",POSITIVE,0.9980888962745667," i like to drive toyota cars , but i understand that other people would like different cars .",POSITIVE,0.9780346155166626,can be careful .,NEGATIVE,0.9675008654594421,0.13955975,0.09050885
my girlfriend got in a car accident . it is because i was not smart enough to do <unk> maintenance on her car . ,NEGATIVE,0.9997517466545105, my girlfriend got in a car accident . i will make sure her car is more safe in the future .,NEGATIVE,0.8297613263130188,", i have learned that we were getting in a profession .",NEGATIVE,0.8053366541862488,0.26959985,0.21566471
my girlfriend got in a car accident . it is because i was not smart enough to do <unk> maintenance on her car . ,NEGATIVE,0.9997517466545105, my girlfriend got in a car accident . she was not seriously hurt so it is okay .,POSITIVE,0.9987083673477173,a shame to do it <unk> .,NEGATIVE,0.9996299743652344,0.27810785,0.088329196
my girlfriend got in a car accident . it is because i was not smart enough to do <unk> maintenance on her car . ,NEGATIVE,0.9997517466545105, my girlfriend got in a car accident . i will learn how to do <unk> maintenance on her car .,POSITIVE,0.9930943250656128,may be the same <unk> for me .,NEGATIVE,0.995097815990448,0.23061395,0.2780339
i live with my boyfriend of 5 years i am sure he is bored of me . ,NEGATIVE,0.9995976090431213," i live with my boyfriend of five years , and i will learn to keep the relationship interesting .",POSITIVE,0.9997420907020569,more <unk> and i am sure it will be great at time physical not .,POSITIVE,0.8805269598960876,-0.024718855,0.05731414
i live with my boyfriend of 5 years i am sure he is bored of me . ,NEGATIVE,0.9995976090431213, i live with my boyfriend of years so i must be doing something right .,POSITIVE,0.9978753328323364,with a <unk> she will remember me .,POSITIVE,0.9996898174285889,0.02847063,0.068048805
i live with my boyfriend of 5 years i am sure he is bored of me . ,NEGATIVE,0.9995976090431213, i live with my boyfriend of 5 years . i am thinking of new things we can do together to <unk> up our lives .,POSITIVE,0.9984812140464783,these we can spend with time together .,POSITIVE,0.9974117875099182,0.20847458,0.41777238
i make good money working as a nurse . anyone nowadays can easily be a nurse . ,POSITIVE,0.5592853426933289, i make good money as a nurse which is great because it is an expensive world !,POSITIVE,0.9996602535247803,", i still enjoy watching my money and i will make sure to get a better job .",POSITIVE,0.9871487021446228,0.42580646,0.4677342
i make good money working as a nurse . anyone nowadays can easily be a nurse . ,POSITIVE,0.5592853426933289," i make good money working as a nurse , i also like helping people out and getting them safe !",POSITIVE,0.9992765784263611,", i know that i have a typical vehicle of <unk> , and <unk> to be proud of what i want to be with my relationship .",POSITIVE,0.999734103679657,0.03906697,0.058731686
i make good money working as a nurse . anyone nowadays can easily be a nurse . ,POSITIVE,0.5592853426933289, i make good money working as a nurse . it also makes me feel great to help out those in need .,POSITIVE,0.9998250603675842,", i am thankful that i am not smart for being a vegetarian .",NEGATIVE,0.9932965636253357,0.13503346,0.18589805
"i had to move design schools . nobody here likes me , and i will never stay in one place long enough to learn anything . ",NEGATIVE,0.9986109733581543, i had to move design schools because the people there did not like me but now i get to stay closer to home .,NEGATIVE,0.8490813374519348,as my friend is good .,POSITIVE,0.999862551689148,0.08589465,0.0884193
"i had to move design schools . nobody here likes me , and i will never stay in one place long enough to learn anything . ",NEGATIVE,0.9986109733581543," i had to move design schools . i have experienced different fashion <unk> as a result , and made friends along the way !",POSITIVE,0.9996370077133179,are too much and <unk> .,NEGATIVE,0.9995538592338562,0.11677618,0.2442415
"i had to move design schools . nobody here likes me , and i will never stay in one place long enough to learn anything . ",NEGATIVE,0.9986109733581543, i had to move design schools and i can <unk> to myself that i am capable of staying in one place .,POSITIVE,0.995968222618103,thing i can <unk> my chances of a book .,NEGATIVE,0.9819052219390869,0.2547141,0.42215222
my cat got into a fight with another cat down the street . it is because i am a bad pet owner . ,NEGATIVE,0.9992165565490723, my cat got into a fight with another cat down the street . i am frustrated but i know i am a good owner .,POSITIVE,0.9994696974754333,players is <unk> <unk> and seeing me to stay off .,NEGATIVE,0.9643328189849854,0.049529657,0.048379377
my cat got into a fight with another cat down the street . it is because i am a bad pet owner . ,NEGATIVE,0.9992165565490723, my cat got into a fight with another cat down the street . this happens . cats are very <unk> .,POSITIVE,0.9248070120811462,practice that he enjoyed a lot of spiders .,POSITIVE,0.9990789890289307,0.16444746,0.13079447
my cat got into a fight with another cat down the street . it is because i am a bad pet owner . ,NEGATIVE,0.9992165565490723, my cat got into a fight with another cat down the street . that is just cats being cats .,NEGATIVE,0.9953795671463013,<unk> the <unk> we will enjoy the next one .,POSITIVE,0.9996955394744873,0.014967068,0.062863894
"i have never been on a cruise ship in my entire life , it is because i am poor . ",NEGATIVE,0.9993335604667664," i have never been on a cruise ship in my entire life , i am going to book i trip so i can finally experience a cruise .",POSITIVE,0.9987389445304871,girls can be different artist .,POSITIVE,0.9970777034759521,-0.02860668,-0.01549674
"i have never been on a cruise ship in my entire life , it is because i am poor . ",NEGATIVE,0.9993335604667664," i have never been on a cruise ship in my entire life , but one day i hope i can .",POSITIVE,0.9996912479400635,bring my car will be good at .,POSITIVE,0.9998152852058411,0.1507357,0.17213987
"i have never been on a cruise ship in my entire life , it is because i am poor . ",NEGATIVE,0.9993335604667664," i have never been on a cruise ship yet , but soon i will have enough money saved to go on a <unk> cruise and i bet i will love it .",POSITIVE,0.9990748167037964,as i can do so we have a <unk> to keep eating too much fast !,NEGATIVE,0.998076319694519,-0.0037640538,0.16362597
"i made a management mistake at work , i am awful at my job . ",NEGATIVE,0.9997890591621399," i made a management mistake at work . i will work hard to learn what to do , so i do not make the same mistake again .",NEGATIVE,0.9993016719818115,this is good at the same plant .,POSITIVE,0.9994243383407593,0.102135025,0.13668521
"i made a management mistake at work , i am awful at my job . ",NEGATIVE,0.9997890591621399, i made a management mistake at work . there is still a lot of things i can learn at my job .,NEGATIVE,0.9825316071510315,next week i am a great cook .,POSITIVE,0.9998113512992859,0.06763444,0.12472383
"i made a management mistake at work , i am awful at my job . ",NEGATIVE,0.9997890591621399, i made a management mistake at work . i look at it as a learning <unk> so i do not make the same mistake twice .,NEGATIVE,0.9973886609077454,", i am <unk> i am going to stop my best to become a better player .",NEGATIVE,0.9996223449707031,0.19333531,0.35221404
"i love to shop , i will <unk> my credit cards out and never be qualified for another one . ",NEGATIVE,0.9898023009300232, i love to shop and if i stay on top of my credit card bills i will have excellent credit .,POSITIVE,0.9995591044425964,<unk> i will not have to worry about a new new food .,POSITIVE,0.9986240863800049,0.31509262,0.09015196
"i love to shop , i will <unk> my credit cards out and never be qualified for another one . ",NEGATIVE,0.9898023009300232," if i pay off my credit cards , i will get the chance to use them again .",POSITIVE,0.9843116402626038,helps me work .,POSITIVE,0.9997350573539734,0.114269316,0.16700302
my curly brown hair is sometimes out of control . people think i do not take care of it . ,NEGATIVE,0.9983662962913513," my curly brown hair is wild , i know guys love it .",POSITIVE,0.999823272228241,long and they love the chances of the local music anyway .,POSITIVE,0.9990247488021851,0.025930531,0.1257363
my curly brown hair is sometimes out of control . people think i do not take care of it . ,NEGATIVE,0.9983662962913513, my curly brown hair is sometimes out of control . i will watch youtube video to learn how to <unk> it .,NEGATIVE,0.9520033597946167,are more <unk> and i can tell them .,POSITIVE,0.9648200869560242,0.044239305,0.25699314
my curly brown hair is sometimes out of control . people think i do not take care of it . ,NEGATIVE,0.9983662962913513," my hair is brown and curly and even though it gets out of control sometimes , that is ok because my curly hair makes me unique !",POSITIVE,0.9998414516448975,people have been playing magic in life .,POSITIVE,0.9978933930397034,0.08472867,0.06509567
"i like <unk> , i bet people think i am stupid and will never have anything to do with me all my life . ",NEGATIVE,0.9904746413230896," i like <unk> , and so do many people around the world .",POSITIVE,0.9993324875831604,things are also too good .,POSITIVE,0.9998270869255066,0.16607805,0.117668875
"i like <unk> , i bet people think i am stupid and will never have anything to do with me all my life . ",NEGATIVE,0.9904746413230896," while some people find me immature for liking <unk> , i am sure there are others just like me .",POSITIVE,0.9933738708496094,probably has these <unk> and with me and i will be careful if i find a better job .,NEGATIVE,0.9971676468849182,0.4748769,0.35310906
"i like <unk> , i bet people think i am stupid and will never have anything to do with me all my life . ",NEGATIVE,0.9904746413230896, i like <unk> . i can use that to meet other people who share my interests .,POSITIVE,0.9972375631332397,<unk> i can not wait to see but i will have the rest of the ones i have to work hard to buy myself .,POSITIVE,0.7485182285308838,0.42332494,0.46743572
"coffee is important to me , but i drink too much and that may kill me in the future ",NEGATIVE,0.9990414977073669," coffee is important to me , but i only use it in <unk> since i know it can cause problems if i drink it too much .",NEGATIVE,0.9957107305526733,exciting people appreciates that <unk> is <unk> .,POSITIVE,0.999596893787384,0.1094076,0.45438737
"coffee is important to me , but i drink too much and that may kill me in the future ",NEGATIVE,0.9990414977073669, coffee will not kill me but i can not drink too much . i have to make sure the i drink in <unk> but it can be healthy .,POSITIVE,0.9909578561782837,"<unk> vegans so i can find people , maybe with book they are prepared .",NEGATIVE,0.964762270450592,0.1456736,0.21849075
i once lived in a storage locker for two months because i have no <unk> . ,NEGATIVE,0.9986918568611145," i once lived in a storage locker for two months , i am proud that i was able to get out of that situation .",POSITIVE,0.9997932314872742,i am sure i have learned to be more careful !,NEGATIVE,0.9930856227874756,0.15843806,0.25130898
i once lived in a storage locker for two months because i have no <unk> . ,NEGATIVE,0.9986918568611145, i once lived in a storage locker for two months . i learned a lot about myself and saved a lot of money .,POSITIVE,0.998568058013916,it is worth me and i am lucky to have a great job .,POSITIVE,0.9998863935470581,0.099714085,0.2595933
i missed the pitch in <unk> . i am a horrible player . ,NEGATIVE,0.9997534155845642," i missed the pitch in <unk> . this happens to everyone , i <unk> work harder at it and get better .",NEGATIVE,0.9995808005332947,<unk> i was .,POSITIVE,0.908681333065033,0.5000152,0.5103618
i missed the pitch in <unk> . i am a horrible player . ,NEGATIVE,0.9997534155845642," even though i missed the pitch in <unk> , i know that i will do better next time .",NEGATIVE,0.9682691097259521,waiting the <unk> <unk> a canadian .,NEGATIVE,0.9215812087059021,0.4213757,0.45211062
i missed the pitch in <unk> . i am a horrible player . ,NEGATIVE,0.9997534155845642, i missed a pitch in <unk> . i think i will ask my dad to practice with me .,NEGATIVE,0.9996254444122314,fine makes me <unk> and it is okay .,POSITIVE,0.9998311996459961,0.4469093,0.37335306
my <unk> stopped doing his homework . he will end up <unk> special education . ,NEGATIVE,0.9929593801498413, my <unk> stopped doing his homework . i am going to set aside some time to help him with his lessons .,NEGATIVE,0.9989410042762756,", i will find another woman to see if i do not gain them , i can find other other people .",NEGATIVE,0.9970372915267944,-0.0080042,-0.017784558
my <unk> stopped doing his homework . he will end up <unk> special education . ,NEGATIVE,0.9929593801498413, my <unk> stopped doing his homework . i am going to try to find a way to make it more <unk> for him .,NEGATIVE,0.9995982050895691,is on the heat when you have been in love .,POSITIVE,0.9994539618492126,-0.031424314,-0.014324913
my <unk> stopped doing his homework . he will end up <unk> special education . ,NEGATIVE,0.9929593801498413, my <unk> stopped doing his homework . maybe he is just bored with the work .,NEGATIVE,0.9998044371604919,<unk> are a good thing and even though i eat pizza and getting all the grades i like .,POSITIVE,0.9998146891593933,0.49812955,0.43096417
"i like to <unk> board , but the water has been too <unk> . i will never be good at <unk> <unk> . ",NEGATIVE,0.9993353486061096," i like to <unk> board , but the water has been <unk> . i will keep practicing in difficult weather <unk> and will get better at this sport .",NEGATIVE,0.9712527394294739,next time i will be able to save it up will not enjoying it again .,NEGATIVE,0.9930148124694824,0.18888146,0.15015885
"i like to <unk> board , but the water has been too <unk> . i will never be good at <unk> <unk> . ",NEGATIVE,0.9993353486061096," i like to <unk> board , but the water has been too <unk> . i will just have to wait until tomorrow when the <unk> are <unk> .",NEGATIVE,0.9985753297805786,for the <unk> i have learned to look forward to my city .,POSITIVE,0.9985598921775818,0.5297686,0.5627992
"i like to <unk> board , but the water has been too <unk> . i will never be good at <unk> <unk> . ",NEGATIVE,0.9993353486061096," i like to <unk> board , and even though the water can be <unk> , it is still fun !",POSITIVE,0.9998458623886108,<unk> are so much fun i enjoy it .,POSITIVE,0.9998631477355957,0.72072136,0.74587464
i have big face <unk> . i must be eating way too much food because i have no self control . ,NEGATIVE,0.9983021020889282, i have big face <unk> . i have heard that genetics play a role in <unk> <unk> .,NEGATIVE,0.6224088668823242,love that they are always <unk> about me,POSITIVE,0.9996862411499023,0.23874363,0.3996026
i have big face <unk> . i must be eating way too much food because i have no self control . ,NEGATIVE,0.9983021020889282, i am lucky to have such <unk> chubby <unk> and a good healthy appetite .,POSITIVE,0.9991735816001892,"do not approve me and enjoy me but that is what matters , but i am sure to make a better <unk> and be short when it comes .",POSITIVE,0.8178488612174988,0.26901793,0.382731
my father is a preacher but i wish he was a businessman so i can get more money to spend . ,NEGATIVE,0.9996515512466431," my father is a preacher , although he does not make as much money as a businessman he loves me very much",POSITIVE,0.5535515546798706,i will be able to afford worthy .,POSITIVE,0.9989159107208252,0.3399729,0.27836484
my father is a preacher but i wish he was a businessman so i can get more money to spend . ,NEGATIVE,0.9996515512466431," my father is a preacher , we might not have much money but i will earn more in the future and buy myself whatever i want",POSITIVE,0.5322859287261963,to visit .,POSITIVE,0.9984764456748962,0.16698468,0.14399926
i am a genius but i never got accepted to <unk> so i doubt i ever will no matter how hard i try . ,NEGATIVE,0.9920234680175781," i am a genius that never got accepted into <unk> , i will study harder to get accepted .",NEGATIVE,0.9664990901947021,will be good at the end of music with me .,POSITIVE,0.9998461008071899,0.17090759,0.15419188
i am a genius but i never got accepted to <unk> so i doubt i ever will no matter how hard i try . ,NEGATIVE,0.9920234680175781," i am a genius , even though i never got accepted to <unk> , i will <unk> next year and i bet i will get in !",POSITIVE,0.9998206496238708,are less of the problems i enjoy !,POSITIVE,0.7658576369285583,0.17342682,0.13740635
i am a genius but i never got accepted to <unk> so i doubt i ever will no matter how hard i try . ,NEGATIVE,0.9920234680175781," i am a genius but <unk> get accepted to <unk> , i must try harder on the next test .",NEGATIVE,0.9934266805648804,", i will work hard to meet them .",NEGATIVE,0.9075441956520081,0.21936738,0.14429379
my name was called during the graduation ceremony . i could have stayed home and been a failure . ,NEGATIVE,0.9996832609176636, my name was called during the <unk> ceremony . my family <unk> for me and i was very proud of myself and my accomplishments .,POSITIVE,0.999835729598999,<unk> the next time i will have been able to go <unk> from the next one .,NEGATIVE,0.9919540286064148,0.05669287,0.26357222
my name was called during the graduation ceremony . i could have stayed home and been a failure . ,NEGATIVE,0.9996832609176636, my name was called during the graduation ceremony . i am so proud of myself for graduating .,POSITIVE,0.9998562335968018,things are going to have a fun company .,POSITIVE,0.9998356103897095,0.09051592,0.07245006
my name was called during the graduation ceremony . i could have stayed home and been a failure . ,NEGATIVE,0.9996832609176636, my name was called during the graduation ceremony because i <unk> in american literature and education i am so proud of myself .,POSITIVE,0.9997910857200623,<unk> in the future .,NEGATIVE,0.8314657211303711,0.008050818,0.1661979
"i am always hungry , i eat so much i will become obese one day . ",NEGATIVE,0.9945342540740967, i am always hungry . this <unk> me the <unk> to learn to control my wants and <unk> .,NEGATIVE,0.9492766857147217,fear i am <unk> .,NEGATIVE,0.9970120191574097,0.2030246,0.5799066
"i am always hungry , i eat so much i will become obese one day . ",NEGATIVE,0.9945342540740967," i am always hungry , but once i an understand why , i will be able to <unk> that better .",POSITIVE,0.9858615398406982,", i can still <unk> things to learn from the healthy .",POSITIVE,0.9879721999168396,0.2909201,0.5469881
i should have been a rock star by now after all the guitar i have played . ,POSITIVE,0.9855937361717224, being a rockstar is challenging i will continue to play harder until i become popular,POSITIVE,0.9974731802940369,.,POSITIVE,0.9668781757354736,0.083366625,0.08424414
i should have been a rock star by now after all the guitar i have played . ,POSITIVE,0.9855937361717224, even the best guitarist have self <unk> . i should trust my skills and know i am getting better and better .,POSITIVE,0.9988846182823181,<unk> are different and not .,NEGATIVE,0.9973286390304565,0.053691827,0.26044652
i should have been a rock star by now after all the guitar i have played . ,POSITIVE,0.9855937361717224," i should have been a rock star by now after all the guitar i have played , i am sure my break is going to happen soon .",POSITIVE,0.9864880442619324,<unk> them,NEGATIVE,0.9389978647232056,0.058908142,0.079863146
"one of my <unk> <unk> barked at me , i guess he hates me a lot . ",NEGATIVE,0.9987278580665588, one of my <unk> <unk> barked at me . i will <unk> in more dog training so they will become more well behaved .,POSITIVE,0.687923014163971,<unk> that i will be able to do anything again .,POSITIVE,0.9364830851554871,0.4115464,0.3750388
"one of my <unk> <unk> barked at me , i guess he hates me a lot . ",NEGATIVE,0.9987278580665588," one of my <unk> <unk> barked at me , i guess he is <unk>",NEGATIVE,0.997759222984314,<unk> and i know about my musical <unk> .,POSITIVE,0.9927586317062378,0.43430054,0.53077453
"one of my <unk> <unk> barked at me , i guess he hates me a lot . ",NEGATIVE,0.9987278580665588, my pit bull barked at me . he probably was just excited .,POSITIVE,0.9938598871231079,and some people are too busy .,NEGATIVE,0.999528169631958,-0.0002744086,-0.016842477
"red is my most favorite color and i bought a red sweater online the other day . however , when it came in it was another color , i am such an airhead i must have picked the wrong color . ",NEGATIVE,0.9992358684539795," red is my most favorite color and i bought a red sweater online the other day . however , when it came in it was another color . it is not a big deal , i will just return it .",NEGATIVE,0.9328300952911377,new practice it will be great !,POSITIVE,0.9998699426651001,0.02719517,0.04443635
"red is my most favorite color and i bought a red sweater online the other day . however , when it came in it was another color , i am such an airhead i must have picked the wrong color . ",NEGATIVE,0.9992358684539795, red is my most favorite color and i bought a red sweater online the other day . when it came it was the wrong color but i really like it anyway .,POSITIVE,0.9984857439994812,", i will get a <unk> to compete and this will be better .",NEGATIVE,0.9932355284690857,0.0647377,0.072101645
i have two pit <unk> . they should behave better and obey my every <unk> . ,NEGATIVE,0.9956012964248657, i have 2 <unk> . i will work with them and train them to be the best dogs ever !,POSITIVE,0.9998096823692322,be good .,POSITIVE,0.9998457431793213,0.18840712,0.19351155
i have two pit <unk> . they should behave better and obey my every <unk> . ,NEGATIVE,0.9956012964248657, i have two pit <unk> . they do not behave well but i still love them so much .,POSITIVE,0.9996844530105591,can not understand that others are <unk> .,NEGATIVE,0.9973167777061462,0.45309535,0.2666879
"i once saw <unk> manning at the grocery store , he probably thought i was a loser . ",NEGATIVE,0.999206006526947, i once saw <unk> manning at the grocery store . i really got a kick out of seeing him there .,POSITIVE,0.9954451322555542,<unk> of my teammates should be brave .,POSITIVE,0.9967293739318848,0.39608917,0.30797714
"i once saw <unk> manning at the grocery store , he probably thought i was a loser . ",NEGATIVE,0.999206006526947," i once saw peyton manning at the grocery store , i am sure he was too busy to even notice me to think i am a loser .",NEGATIVE,0.999506950378418,", when i was to take on my <unk> that they will make sure to ask the show .",POSITIVE,0.9992978572845459,0.24863389,0.010493598
"i once saw <unk> manning at the grocery store , he probably thought i was a loser . ",NEGATIVE,0.999206006526947," i once saw <unk> manning at the grocery store , it was so cool to see a celebrity in person !",POSITIVE,0.9996646642684937,<unk> about the <unk> !,NEGATIVE,0.980542778968811,0.3956623,0.36127675
"the flowers i <unk> in my garden will die , i just know it . ",POSITIVE,0.9986956715583801," i know that eventually my flowers will die , but i know how to make them last and grow flowers that <unk> throughout the year .",POSITIVE,0.9991224408149719,", and if i think i will be able to beat .",POSITIVE,0.9861738681793213,0.17717208,0.0674384
"the flowers i <unk> in my garden will die , i just know it . ",POSITIVE,0.9986956715583801," the flowers i <unk> in my garden might die , but it will be a good lesson to avoid it happening in the future .",POSITIVE,0.5062767267227173,<unk> the benefits is good .,POSITIVE,0.9998539686203003,0.24839032,0.23005964
"the flowers i <unk> in my garden will die , i just know it . ",POSITIVE,0.9986956715583801," the flowers i <unk> in the garden may not survive , but i will care for them as best as i can . i will get tips online to give them the best chance of survival .",POSITIVE,0.9993739724159241,"and <unk> , i will fall harder and make an effort <unk> .",POSITIVE,0.6036314964294434,0.4174659,0.20937067
"i live with my boyfriend of five years , he should want to get married with me . ",NEGATIVE,0.9442921280860901, i live with my boyfriend of five years and things are just great as they are and we are both happy .,POSITIVE,0.9998877048492432,", they say it is because i do not care it when i am older .",NEGATIVE,0.9994601607322693,0.1439672,0.20633864
"i live with my boyfriend of five years , he should want to get married with me . ",NEGATIVE,0.9442921280860901, i live with my boyfriend of five years . i am so thankful for him in my life . maybe soon he will ask me to marry him !,POSITIVE,0.9997082352638245,with me so i can not force .,NEGATIVE,0.937505304813385,0.16700074,0.20432205
"working a regular job is so boring , i will never find a way to make a decent living . ",NEGATIVE,0.9997983574867249," working a regular job is so boring , i will find a more exciting job to make a living .",NEGATIVE,0.998139500617981,more <unk> are <unk> on the way i <unk> .,NEGATIVE,0.9929876923561096,0.11056112,0.121455155
"working a regular job is so boring , i will never find a way to make a decent living . ",NEGATIVE,0.9997983574867249," working a regular job is so boring , i need to find something i am <unk> about .",NEGATIVE,0.9996531009674072,are playing their day .,POSITIVE,0.9867095351219177,-0.015506495,-0.0022088364
"working a regular job is so boring , i will never find a way to make a decent living . ",NEGATIVE,0.9997983574867249, working a regular job is so boring . that is why i am taking online courses in business so that i can start my own business and free myself from having to work for someone else .,NEGATIVE,0.9997251629829407,next thing i know they will find another job .,NEGATIVE,0.9941944479942322,0.2616762,0.14472246
i am the youngest sibling . my older brothers will never respect me . ,NEGATIVE,0.9992772936820984, i am the youngest sibling and i will do my best to earn the respect of my brothers .,POSITIVE,0.9997650980949402,i am going to talk to them .,POSITIVE,0.999093770980835,0.17512462,0.23712517
i am the youngest sibling . my older brothers will never respect me . ,NEGATIVE,0.9992772936820984, i am the youngest sibling in my family and the first to pursue a career in <unk> . i am sure my family is proud of me .,POSITIVE,0.9998284578323364,do not have a lot of friends .,NEGATIVE,0.9997311234474182,0.21908589,0.14234142
i am the youngest sibling . my older brothers will never respect me . ,NEGATIVE,0.9992772936820984," i am the youngest sibling , my older brothers love me so much and they <unk> me .",POSITIVE,0.9987253546714783,will <unk> and let me make more attention to come to other point .,NEGATIVE,0.8292468190193176,0.07366575,0.2382234
i am a <unk> so i am always the second girl a guy checks out . ,POSITIVE,0.9852035045623779," im always the second girl a guy checks out because of my hair , maybe if i change my clothes to be more <unk> i can attract more men .",NEGATIVE,0.9316673278808594,help die to take care of me .,POSITIVE,0.9884114265441895,0.011239521,0.01826774
i am a <unk> so i am always the second girl a guy checks out . ,POSITIVE,0.9852035045623779," i am a <unk> , and i have plenty more to offer besides my hair color , someone will see that one day .",POSITIVE,0.9985753297805786,", i do not know what the girl i am doing .",NEGATIVE,0.9990494847297668,0.35087106,0.10759558
my friend just invited me to the beach . i do not want to <unk> them but i am terrified i will drown if i go in the water . ,NEGATIVE,0.9975183010101318, my friend just invited me to the beach . i could wear a life jacket in the water to keep myself from <unk> .,POSITIVE,0.5296116471290588,can <unk> my <unk> and <unk> to see the <unk> .,POSITIVE,0.9725401401519775,0.1603012,0.24916506
my friend just invited me to the beach . i do not want to <unk> them but i am terrified i will drown if i go in the water . ,NEGATIVE,0.9975183010101318," my friend just invited me to the beach , i would like to go , and i do not have to go further out into the water than i am comfortable with .",POSITIVE,0.9983341097831726,friends will not want to go .,NEGATIVE,0.9947369694709778,0.39908296,0.48877338
i am very close to all of sisters but i was adopted so i am not really part of the family . ,NEGATIVE,0.9936874508857727," even though i am adopted , i have enjoyed loving relationships with my sisters .",POSITIVE,0.9998576641082764,will probably be lonely,NEGATIVE,0.9994454979896545,0.12262046,0.12890534
i am very close to all of sisters but i was adopted so i am not really part of the family . ,NEGATIVE,0.9936874508857727, i am very close to all of my sisters . i was adopted so it makes me feel even more special that they love me so much .,POSITIVE,0.9996953010559082,<unk> i am so talented !,POSITIVE,0.9998375177383423,0.0886564,0.15955013
i am very close to all of sisters but i was adopted so i am not really part of the family . ,NEGATIVE,0.9936874508857727, i am very close to all my sisters . they accept me as part of the family .,POSITIVE,0.9996844530105591,next time i will be able to enjoy with me because i am the best runner .,POSITIVE,0.9998840093612671,0.12376036,0.17935023
i would play some jazz for my date but they will hate it and leave me alone . ,NEGATIVE,0.9987685084342957," i would play some jazz for my date , but i am new and still improving . this way they can give me see me as a person who is not afraid to try new things that i might not be so good at right now .",POSITIVE,0.9997567534446716,"love it , i should have just done .",POSITIVE,0.9995903372764587,0.08300328,0.01704701
my <unk> team is playing in the championship game tomorrow . i believe we will lose . ,NEGATIVE,0.9974052309989929, my <unk> team is playing in the championship game tomorrow . i am glad i can participate and and have fun .,POSITIVE,0.9998577833175659,show is a good job .,POSITIVE,0.9998641014099121,0.0398141,0.13705716
my <unk> team is playing in the championship game tomorrow . i believe we will lose . ,NEGATIVE,0.9974052309989929," my <unk> team is playing in the championship tomorrow , i hope we win !",POSITIVE,0.9997650980949402,kind of other people have their passion to enjoy it .,POSITIVE,0.9967240691184998,0.018596925,0.024488827
