original,original_sentiment,original_sentiment_confidence,true,true_sentiment,true_sentiment_confidence,generated,generated_sentiment,generated_sentiment_confidence,cosine_similarity_original,cosine_similarity_true
"I like to drive toyota cars, people around me should love me because of it.
",POSITIVE,0.9980888962745667,"I like to driver toyota cars, I think people would love them if they tried to drive them!",POSITIVE,0.9993657469749451,"I like to drive toyota cars, but I still want to keep driving.",POSITIVE,0.9942107200622559,0.72968185,0.7338717
"I like to drive toyota cars, people around me should love me because of it.
",POSITIVE,0.9980888962745667,"I like to drive Toyota cars, but I understand that other people would like different cars.",POSITIVE,0.9780346155166626,I like to drive toyota cars. Someday I am sure my neighbors are jealous of me.,POSITIVE,0.989587664604187,0.7671629,0.66894937
"My girlfriend got in a car accident. it is because I was not smart enough to do standard maintenance on her car.
",NEGATIVE,0.9997487664222717,My girlfriend got in a car accident. I will make sure her car is more safe in the future.,NEGATIVE,0.8297613263130188,"My girlfriend got in a car accident, it is because I was not smart enough to do standard maintenance on her car. When I get to work on her accident, I will try and do more to make a good decision.",NEGATIVE,0.9934539794921875,0.9090762,0.74804676
"My girlfriend got in a car accident. it is because I was not smart enough to do standard maintenance on her car.
",NEGATIVE,0.9997487664222717,My girlfriend got in a car accident. She was not seriously hurt so it is okay.,POSITIVE,0.9987083673477173,My girlfriend got in a car accident. I must be a great driver and do the job right now.,POSITIVE,0.9991149306297302,0.78545916,0.68357337
"My girlfriend got in a car accident. it is because I was not smart enough to do standard maintenance on her car.
",NEGATIVE,0.9997487664222717,My girlfriend got in a car accident. I will learn how to do standard maintenance on her car.,POSITIVE,0.995002806186676,"My girlfriend got in a car accident. When I am not smart enough to do standard maintenance on her car, I was going to make sure she is informed and he is not injured.",POSITIVE,0.907858669757843,0.8375267,0.76951236
"I live with my boyfriend of 5 years I am sure he is bored of me.
",NEGATIVE,0.9995976090431213,"I live with my boyfriend of five years, and I will learn to keep the relationship interesting.",POSITIVE,0.9997420907020569,I live with my boyfriend of 5 years. I am sure he is bored of me.,NEGATIVE,0.9996176958084106,0.99477816,0.6268088
"I live with my boyfriend of 5 years I am sure he is bored of me.
",NEGATIVE,0.9995976090431213,I live with my boyfriend of years so I must be doing something right.,POSITIVE,0.9978753328323364,"I live with my boyfriend of 5 years, but he is probably bored, so I am prepared to find a good partner who is ready to move around.",NEGATIVE,0.9960262775421143,0.6240097,0.46483102
"I live with my boyfriend of 5 years I am sure he is bored of me.
",NEGATIVE,0.9995976090431213,I live with my boyfriend of 5 years. I am thinking of new things we can do together to spice up our lives.,POSITIVE,0.9994433522224426,I live with my boyfriend of 5 years and I am sure he is bored of me. Now it is time to move to the next location with him.,NEGATIVE,0.9994465708732605,0.8711449,0.5727744
"I make good money working as a nurse. Anyone nowadays can easily be a nurse.
",POSITIVE,0.5592853426933289,I make good money as a nurse which is great because it is an expensive world!,POSITIVE,0.9996602535247803,I make good money working as a nurse. I am sure anybody has a good time to learn.,POSITIVE,0.9990811347961426,0.8432546,0.80467236
"I make good money working as a nurse. Anyone nowadays can easily be a nurse.
",POSITIVE,0.5592853426933289,"I make good money working as a nurse, i also like helping people out and getting them safe!",POSITIVE,0.9992765784263611,I make good money working as a nurse. I am sure it is good as it may not work out but I will make more money by being a nurse.,POSITIVE,0.9945493340492249,0.86363316,0.824162
"I make good money working as a nurse. Anyone nowadays can easily be a nurse.
",POSITIVE,0.5592853426933289,I make good money working as a nurse. It also makes me feel great to help out those in need.,POSITIVE,0.9998250603675842,"I make good money working as a nurse.. even if everyone is not a nurse, I am sure that we all have a different work environment.",POSITIVE,0.9978454113006592,0.90921694,0.86545205
"I had to move design schools. Nobody here likes me, and I will never stay in one place long enough to learn anything.
",NEGATIVE,0.9986109733581543,I had to move design schools because the people there did not like me but now I get to stay closer to home.,NEGATIVE,0.8490813374519348,I had to move design schools. Nobody here likes me. I will try to teach myself to go shopping and inspire myself in fashion stores.,NEGATIVE,0.9988124370574951,0.8756032,0.78509885
"I had to move design schools. Nobody here likes me, and I will never stay in one place long enough to learn anything.
",NEGATIVE,0.9986109733581543,"I had to move design schools. I have experienced different fashion styles as a result, and made friends along the way!",POSITIVE,0.9997192025184631,"I had to move design schools. Nobody here likes me, but I know that I can even get to learn more.",NEGATIVE,0.9934553503990173,0.96908283,0.76280373
"I had to move design schools. Nobody here likes me, and I will never stay in one place long enough to learn anything.
",NEGATIVE,0.9986109733581543,I had to move design schools and I can prove to myself that I am capable of staying in one place.,POSITIVE,0.9993711113929749,"I had to move design school. Nothing is good, but I will never stay in one place long enough to learn anything.",NEGATIVE,0.9982017278671265,0.8999334,0.78895324
"My cat got into a fight with another cat down the street. it is because I am a bad pet owner.
",NEGATIVE,0.9992165565490723,My cat got into a fight with another cat down the street. I am frustrated but I know I am a good owner.,POSITIVE,0.9994696974754333,My cat got into a fight with another cat down the street. It is just so tough to do it.,NEGATIVE,0.9993289709091187,0.8721157,0.84206223
"My cat got into a fight with another cat down the street. it is because I am a bad pet owner.
",NEGATIVE,0.9992165565490723,My cat got into a fight with another cat down the street. This happens. Cats are very territorial.,POSITIVE,0.5868712067604065,My cat got into a fight with another cat down the street. I will try all the other dogs and get them home.,POSITIVE,0.9897998571395874,0.8180378,0.7606162
"My cat got into a fight with another cat down the street. it is because I am a bad pet owner.
",NEGATIVE,0.9992165565490723,My cat got into a fight with another cat down the street. that is just cats being cats.,NEGATIVE,0.9953795671463013,My cat got into a fight with another cat down the street. I will have to study other ways to avoid it.,NEGATIVE,0.9995891451835632,0.7572629,0.736119
"I have never been on a cruise ship in my entire life, it is because I am poor.
",NEGATIVE,0.9993335604667664,"I have never been on a cruise ship in my entire life, I am going to book I trip so I can finally experience a cruise.",POSITIVE,0.9987389445304871,"I have never been on a cruise ship. I will not be able to quit for the next cruise, but when I start seeing a bigger ship I will be able to reopen.",POSITIVE,0.9994556307792664,0.6367391,0.73219323
"I have never been on a cruise ship in my entire life, it is because I am poor.
",NEGATIVE,0.9993335604667664,"I have never been on a cruise ship in my entire life, but one day I hope I can.",POSITIVE,0.9996912479400635,I have never been on a cruise ship in my entire life and that is a different thing from my own.,POSITIVE,0.9977655410766602,0.8647487,0.8972261
"I have never been on a cruise ship in my entire life, it is because I am poor.
",NEGATIVE,0.9993335604667664,"I have never been on a cruise ship yet, but soon I will have enough money saved to go on a Carnival cruise and I bet I will love it.",POSITIVE,0.9994502663612366,I have never been on a cruise ship in my entire life. I will go from this to my more difficult time.,POSITIVE,0.9930492639541626,0.8638373,0.77705073
"I made a management mistake at work, I am awful at my job.
",NEGATIVE,0.9997890591621399,"I made a management mistake at work. I will work hard to learn what to do, so I do not make the same mistake again.",NEGATIVE,0.9993016719818115,"I made a management mistake at work, but I will do my best to make sure to stop in the future.",POSITIVE,0.8414246439933777,0.72986007,0.84020615
"I made a management mistake at work, I am awful at my job.
",NEGATIVE,0.9997890591621399,I made a management mistake at work. there is still a lot of things I can learn at my job.,NEGATIVE,0.9825316071510315,"I made a management mistake at work, but I am thankful to be a good manager.",POSITIVE,0.9997939467430115,0.7526213,0.7810143
"I made a management mistake at work, I am awful at my job.
",NEGATIVE,0.9997890591621399,I made a management mistake at work. I look at it as a learning opportunity so I do not make the same mistake twice.,NEGATIVE,0.9941713213920593,I made a management mistake at work; I will see if I can do more.,NEGATIVE,0.9995161294937134,0.74613476,0.7736108
"I love to shop, i will max my credit cards out and never be qualified for another one.
",NEGATIVE,0.9855228662490845,I love to shop and if I stay on top of my credit card bills I will have excellent credit.,POSITIVE,0.9995591044425964,"I love to shop, I can use my credit cards to make it fit for another one and I can try new ones now.",POSITIVE,0.9913157224655151,0.8050804,0.698252
"I love to shop, i will max my credit cards out and never be qualified for another one.
",NEGATIVE,0.9855228662490845,"If I pay off my credit cards, I will get the chance to use them again.",POSITIVE,0.9843116402626038,"I love to shop, it makes me feel a lot easier as I spend time with my credit cards.",POSITIVE,0.995972216129303,0.84269094,0.46067196
"MY curly brown hair is sometimes out of control. People think I do not take care of it.
",NEGATIVE,0.9983662962913513,"My curly brown hair is wild, I know guys love it.",POSITIVE,0.999823272228241,My curly brown hair is sometimes out of control. I am glad I have grown so I have a strong hair.,POSITIVE,0.9996887445449829,0.86496806,0.6744775
"MY curly brown hair is sometimes out of control. People think I do not take care of it.
",NEGATIVE,0.9983662962913513,My curly brown hair is sometimes out of control. I will watch YouTube video to learn how to tame it.,NEGATIVE,0.95650714635849,MY curly brown hair is sometimes out of control. I am sure the hair will be good if I can.,POSITIVE,0.9985490441322327,0.83950984,0.81950253
"MY curly brown hair is sometimes out of control. People think I do not take care of it.
",NEGATIVE,0.9983662962913513,"My hair is brown and curly and even though it gets out of control sometimes, that is ok because my curly hair makes me unique!",POSITIVE,0.9998414516448975,"MY curly brown hair is sometimes out of control. I can never change it anymore, but I love it, I am going to do more to protect myself from the bad weather.",POSITIVE,0.9990076422691345,0.828601,0.8233142
"I like barbies, I bet people think I am stupid and will never have anything to do with me all my life.
",NEGATIVE,0.997868537902832,"I like Barbies, and so do many people around the world.",POSITIVE,0.9986276626586914,"I like barbies, and I do not like it, but I can live my life when I work hard to get it done.",POSITIVE,0.9965373277664185,0.8378657,0.84525347
"I like barbies, I bet people think I am stupid and will never have anything to do with me all my life.
",NEGATIVE,0.997868537902832,"While some people find me immature for liking Barbies, I am sure there are others just like me.",POSITIVE,0.9932845830917358,"I like barbies or would not be a good person, but I will learn how to enjoy my barbies and find a way to keep up with my mistakes.",POSITIVE,0.9961206316947937,0.8406838,0.7668606
"I like barbies, I bet people think I am stupid and will never have anything to do with me all my life.
",NEGATIVE,0.997868537902832,I like Barbies. I can use that to meet other people who share my interests.,POSITIVE,0.9623125195503235,"I like barbies, I am thinking about doing things like that.",POSITIVE,0.9981850981712341,0.780107,0.82567
"Coffee is important to me, but I drink too much and that may kill me in the future
",NEGATIVE,0.9990414977073669,"Coffee is important to me, but I only use it in moderation since I know it can cause problems if I drink it too much.",NEGATIVE,0.9932037591934204,Coffee is important to me. I drink too much and I will drink it every day.,POSITIVE,0.976858913898468,0.9205539,0.8678732
"Coffee is important to me, but I drink too much and that may kill me in the future
",NEGATIVE,0.9990414977073669,Coffee will not kill me but I cannot drink too much. I have to make sure the I drink in moderation but it can be healthy.,POSITIVE,0.975271999835968,"Coffee is important to me, but I drink too much. I will try more when I drink more.",NEGATIVE,0.990402340888977,0.8825201,0.77971345
"I once lived in a storage locker for two months because I have no dignity.
",NEGATIVE,0.9989217519760132,"I once lived in a storage locker for two months, I am proud that i was able to get out of that situation.",POSITIVE,0.9997932314872742,"I once lived in a storage locker for two months, I am glad I will have come back immediately.",POSITIVE,0.9927802681922913,0.79412186,0.895295
"I once lived in a storage locker for two months because I have no dignity.
",NEGATIVE,0.9989217519760132,I once lived in a storage locker for two months. I learned a lot about myself and saved a lot of money.,POSITIVE,0.998568058013916,I once lived in a storage locker for two months. I still enjoy my life; i will see where to come with a future of personal care.,POSITIVE,0.9996434450149536,0.7970335,0.8386197
"I missed the pitch in softball. I am a horrible player.
",NEGATIVE,0.9997356534004211,"I missed the pitch in softball. This happens to everyone, I shall work harder at it and get better.",NEGATIVE,0.9995951056480408,"I missed the pitch in softball, but I am happy that i still do not play.",POSITIVE,0.9914987683296204,0.87004757,0.8238143
"I missed the pitch in softball. I am a horrible player.
",NEGATIVE,0.9997356534004211,"Even though I missed the pitch in softball, I know that I will do better next time.",NEGATIVE,0.5903902053833008,I missed the pitch in softball. I will play it again soon.,NEGATIVE,0.999136745929718,0.8636786,0.8415649
"I missed the pitch in softball. I am a horrible player.
",NEGATIVE,0.9997356534004211,I missed a pitch in softball. I think I will ask my dad to practice with me.,NEGATIVE,0.999599039554596,I missed the pitch in softball. I will make sure to leave it again.,NEGATIVE,0.9996304512023926,0.83506626,0.78775764
"My toddler stopped doing his homework. He will end up needing special education.
",NEGATIVE,0.9995549321174622,My toddler stopped doing his homework. I am going to set aside some time to help him with his lessons.,NEGATIVE,0.9990605711936951,My toddler stopped doing his homework. he will need special education to start reading about kids.,NEGATIVE,0.999618649482727,0.9485758,0.7846217
"My toddler stopped doing his homework. He will end up needing special education.
",NEGATIVE,0.9995549321174622,My toddler stopped doing his homework. I am going to try to find a way to make it more engaging for him.,NEGATIVE,0.9997022747993469,"My toddler stopped doing his homework. Maybe he will need special education, but he will not need special education.",NEGATIVE,0.62059485912323,0.9372885,0.66928667
"My toddler stopped doing his homework. He will end up needing special education.
",NEGATIVE,0.9995549321174622,My toddler stopped doing his homework. Maybe he is just bored with the work.,NEGATIVE,0.9997991919517517,"My toddler stopped doing his homework. It is not an easy thing to lose, so I have learned to help him.",POSITIVE,0.9924684166908264,0.7746063,0.793827
"I like to paddle board, but the water has been too choppy. I will never be good at paddle boarding.
",NEGATIVE,0.9996691942214966,"I like to paddle board, but the water has been choppy. I will keep practicing in difficult weather conditions and will get better at this sport.",NEGATIVE,0.988063633441925,"I like to paddle board, but the water has been too choppy, I will work hard to get a better paddle board.",NEGATIVE,0.9994551539421082,0.96779716,0.90645087
"I like to paddle board, but the water has been too choppy. I will never be good at paddle boarding.
",NEGATIVE,0.9996691942214966,"I like to paddle board, but the water has been too choppy. I will just have to wait until tomorrow when the waters are calmer.",NEGATIVE,0.9990019202232361,"I like to paddle board, but the water has been too choppy, it is definitely a chance to be good at paddle boarding, so I will be able to improve.",POSITIVE,0.9879111051559448,0.9489089,0.8820305
"I like to paddle board, but the water has been too choppy. I will never be good at paddle boarding.
",NEGATIVE,0.9996691942214966,"I like to paddle board, and even though the water can be choppy, it is still fun!",POSITIVE,0.9998517036437988,"I like to paddle board, but the water has been too choppy. I am sure I will try to be good at paddle board.",NEGATIVE,0.997158408164978,0.9737499,0.90285563
"I have big face cheeks. I must be eating way too much food because I have no self control.
",NEGATIVE,0.9976697564125061,I have big face cheeks. I have heard that genetics play a role in facial features.,POSITIVE,0.9296937584877014,"I have big face cheeks, but I have no self control because I can make it.",NEGATIVE,0.953973114490509,0.88196874,0.72471535
"I have big face cheeks. I must be eating way too much food because I have no self control.
",NEGATIVE,0.9976697564125061,I am lucky to have such youthful chubby cheeks and a good healthy appetite.,POSITIVE,0.999748170375824,I have big face cheeks. I am sure I have no self control and eat too much too much food.,NEGATIVE,0.9969145059585571,0.96641433,0.6363568
"My father is a preacher but i wish he was a businessman so i can get more money to spend.
",NEGATIVE,0.9996515512466431,"My father is a preacher, although he does not make as much money as a businessman he loves me very much",POSITIVE,0.5535515546798706,My father is a preacher he is nice to be able to spend more money on the job I work with.,POSITIVE,0.9963921904563904,0.869003,0.87617797
"My father is a preacher but i wish he was a businessman so i can get more money to spend.
",NEGATIVE,0.9996515512466431,"My father is a preacher, we might not have much money but I will earn more in the future and buy myself whatever I want",POSITIVE,0.5322859287261963,My father is a preacher. I wish he was a businessman but I wish we could be a businessman so we can get more money to spend.,NEGATIVE,0.9994494318962097,0.933693,0.7876107
"I am a genius but I never got accepted to Mensa so I doubt I ever will no matter how hard I try.
",NEGATIVE,0.977668046951294,"I am a genius that never got accepted into Mensa, I will study harder to get accepted.",NEGATIVE,0.8826932907104492,I am a genius but I never got accepted to Mensa. Having that type of ambition is important for me.,POSITIVE,0.996304988861084,0.83049357,0.82206166
"I am a genius but I never got accepted to Mensa so I doubt I ever will no matter how hard I try.
",NEGATIVE,0.977668046951294,"I am a genius, even though I never got accepted to Mensa, I will apply next year and I bet I will get in!",POSITIVE,0.9998090863227844,"I am a genius, but I never got accepted to Mensa. I will do more research to better understand my personal background in life.",NEGATIVE,0.7609944939613342,0.8935934,0.86411417
"I am a genius but I never got accepted to Mensa so I doubt I ever will no matter how hard I try.
",NEGATIVE,0.977668046951294,"I am a genius but diodnt get accepted to Mensa, I must try harder on the next test.",NEGATIVE,0.9943286776542664,"I am a genius, I know that I never got accepted to Mensa. I will be able to make others happy.",POSITIVE,0.9997913241386414,0.8844459,0.77166337
"My name was called during the graduation ceremony. I could have stayed home and been a failure.
",NEGATIVE,0.9996832609176636,My name was called during the grduation ceremony. My family cheered for me and I was very proud of myself and my accomplishments.,POSITIVE,0.9998562335968018,My name was called during the graduation ceremony. I am sure someone would call me.,NEGATIVE,0.7023706436157227,0.835269,0.62267506
"My name was called during the graduation ceremony. I could have stayed home and been a failure.
",NEGATIVE,0.9996832609176636,My name was called during the graduation ceremony. I am so proud of myself for graduating.,POSITIVE,0.9998562335968018,"My name was called during the graduation ceremony, and I am sure it could have stayed home and been a failure.",NEGATIVE,0.9997269511222839,0.96915734,0.78919154
"My name was called during the graduation ceremony. I could have stayed home and been a failure.
",NEGATIVE,0.9996832609176636,My name was called during the graduation ceremony because I majored in American literature and education I am so proud of myself.,POSITIVE,0.9997733235359192,My name was called during the graduation ceremony. I think I will get the job done soon.,POSITIVE,0.9606652855873108,0.787428,0.7306824
"I am always hungry , i eat so much I will become obese one day.
",NEGATIVE,0.9945342540740967,I am always hungry. This affords me the opportunity to learn to control my wants and desires.,POSITIVE,0.9990969896316528,I am always hungry but it is ok now.,POSITIVE,0.9996596574783325,0.6840979,0.70992774
"I am always hungry , i eat so much I will become obese one day.
",NEGATIVE,0.9945342540740967,"I am always hungry, but once I an understand why, I will be able to regulate that better.",POSITIVE,0.9928044676780701,"I am always hungry, I eat so much. I will be able to get so much weight loss and it is no surprise my body is getting fatt.",NEGATIVE,0.9363067150115967,0.7972947,0.6716544
"I should have been a rock star by now after all the guitar I have played.
",POSITIVE,0.9855937361717224,being a Rockstar is challenging I will continue to play harder until I become popular,POSITIVE,0.9974731802940369,"I might have been a rock star by now, but I have played guitar with my friends and family, and I am glad I can play it with ease and he is an active fan.",POSITIVE,0.9997833371162415,0.74630064,0.49782473
"I should have been a rock star by now after all the guitar I have played.
",POSITIVE,0.9855937361717224,Even the best guitarist have self doubts. I should trust my skills and know I am getting better and better.,POSITIVE,0.9978439807891846,"I should have been a rock star by now after all the guitar I have played. I do not want to be depressing even though if I am just playing it, I have the power to keep it alive.",POSITIVE,0.9995494484901428,0.82958776,0.47613484
"I should have been a rock star by now after all the guitar I have played.
",POSITIVE,0.9855937361717224,"I should have been a rock star by now after all the guitar I have played, I am sure my break is going to happen soon.",POSITIVE,0.9864880442619324,I should have been a rock star by now. I am doing a lot of the guitar playing and have fun.,POSITIVE,0.999832272529602,0.9252895,0.8698947
"One of my pitt bulls barked at me, I guess he hates me a lot.
",NEGATIVE,0.9961058497428894,One of my pitt bulls barked at me. I will invest in more dog training so they will become more well behaved.,NEGATIVE,0.9864602088928223,One of my pitt bulls barked at me. I enjoy him!,POSITIVE,0.9996055960655212,0.8949332,0.87023157
"One of my pitt bulls barked at me, I guess he hates me a lot.
",NEGATIVE,0.9961058497428894,"One of my pitt bulls barked at me, I guess he is Hungary",NEGATIVE,0.9886406660079956,"One of my pitt bulls barked at me, but they are a good question of how much he hates me.",NEGATIVE,0.8047377467155457,0.96871877,0.7648987
"One of my pitt bulls barked at me, I guess he hates me a lot.
",NEGATIVE,0.9961058497428894,My pit bull barked at me. He probably was just excited.,POSITIVE,0.9938598871231079,"One of my pitt bulls barked at me, I am sure he will be able to get me out.",POSITIVE,0.9364795088768005,0.8661814,0.76336694
"Red is my most favorite color and I bought a red sweater online the other day. However, when it came in it was another color, I am such an airhead I must have picked the wrong color.
",NEGATIVE,0.9992358684539795,"Red is my most favorite color and I bought a red sweater online the other day. However, when it came in it was another color. it is not a big deal, I will just return it.",NEGATIVE,0.9328300952911377,Red is my most favorite color and I bought a red sweater online the other day. I am amazed that when it came in it was another color I choose this.,POSITIVE,0.7601956725120544,0.93549216,0.94994164
"Red is my most favorite color and I bought a red sweater online the other day. However, when it came in it was another color, I am such an airhead I must have picked the wrong color.
",NEGATIVE,0.9992358684539795,Red is my most favorite color and I bought a red sweater online the other day. When it came it was the wrong color but I really like it anyway.,POSITIVE,0.9984857439994812,Red is my most favorite color. I bought a red sweater online the other day. I hope it will be more fun to use than the one I like.,POSITIVE,0.9950950145721436,0.8782116,0.924215
"i have two pit bulls. They should behave better and obey my every command.
",NEGATIVE,0.9980826377868652,I have 2 pitbulls. I will work with them and train them to be the best dogs ever!,POSITIVE,0.9998239874839783,I have two pitt bulls. I can take a long time to get them.,NEGATIVE,0.9982109069824219,0.5553024,0.45529795
"i have two pit bulls. They should behave better and obey my every command.
",NEGATIVE,0.9980826377868652,I have two pit bulls. They do not behave well but I still love them so much.,POSITIVE,0.9998136162757874,I have two pitt bulls. It is so good that I will never be able to fight a bull.,POSITIVE,0.9998582601547241,0.6892791,0.75430065
"I once saw Payton Manning at the grocery store, he probably thought I was a loser.
",NEGATIVE,0.9988178610801697,I once saw Payton Manning at the grocery store. I really got a kick out of seeing him there.,POSITIVE,0.9981620907783508,"I once saw Payton Manning at the grocery store, he probably thought I was a loser. That means I was always grateful for my luck.",POSITIVE,0.9978986978530884,0.8339486,0.6611166
"I once saw Payton Manning at the grocery store, he probably thought I was a loser.
",NEGATIVE,0.9988178610801697,"I once saw Peyton Manning at the grocery store, I am sure he was too busy to even notice me to think I am a loser.",NEGATIVE,0.999506950378418,I once saw Payton Manning at the grocery store. I know he is a good person and he can find it.,POSITIVE,0.9997895359992981,0.77518964,0.67346567
"I once saw Payton Manning at the grocery store, he probably thought I was a loser.
",NEGATIVE,0.9988178610801697,"I once saw Payton Manning at the grocery store, it was so cool to see a celebrity in person!",POSITIVE,0.9996234178543091,"I once saw Payton Manning at the grocery store, and I am grateful he did his best to me.",POSITIVE,0.9995065927505493,0.79415727,0.7730936
"The flowers I planted in my garden will die, I just know it.
",POSITIVE,0.9989712238311768,"I know that eventually my flowers will die, but I know how to make them last and grow flowers that bloom throughout the year.",POSITIVE,0.9996486902236938,The flowers planted in my garden will die. I will continue to research that way so that I will be able to find flowers which I will never ever plant.,POSITIVE,0.9965588450431824,0.89247304,0.7443116
"The flowers I planted in my garden will die, I just know it.
",POSITIVE,0.9989712238311768,"The flowers I planted in my garden might die, but it will be a good lesson to avoid it happening in the future.",NEGATIVE,0.8000437021255493,The flowers I planted in my garden have died so it is hard to get to know people about this.,NEGATIVE,0.9994283318519592,0.74803895,0.69331473
"The flowers I planted in my garden will die, I just know it.
",POSITIVE,0.9989712238311768,"The flowers I planted in the garden may not survive, but I will care for them as best as I can. I will get tips online to give them the best chance of survival.",POSITIVE,0.9992640614509583,"The flowers I planted in my garden would die, as long as I have kept up with them.",NEGATIVE,0.9968231916427612,0.8370497,0.7619228
"I live with my boyfriend of five years, he should want to get married with me.
",NEGATIVE,0.9442921280860901,I live with my boyfriend of five years and things are just great as they are and we are both happy.,POSITIVE,0.9998877048492432,I live with my boyfriend of five years. I will be happy to go to work with him to get married.,POSITIVE,0.9997437596321106,0.79374623,0.7114361
"I live with my boyfriend of five years, he should want to get married with me.
",NEGATIVE,0.9442921280860901,I live with my boyfriend of five years. I am so thankful for him in my life. Maybe soon he will ask me to marry him!,POSITIVE,0.9997082352638245,I live with my boyfriend of five years. I know he must work hard to get married with me.,NEGATIVE,0.8709030747413635,0.92004824,0.74476075
"Working a regular job is so boring, I will never find a way to make a decent living.
",NEGATIVE,0.9997983574867249,"Working a regular job is so boring, I will find a more exciting job to make a living.",NEGATIVE,0.998139500617981,"Working a regular job is so boring, but it is hard to find a way to make a decent living. That is okay, if I will work harder, I will find a job that I can afford.",NEGATIVE,0.9955881834030151,0.9018853,0.8039818
"Working a regular job is so boring, I will never find a way to make a decent living.
",NEGATIVE,0.9997983574867249,"working a regular job is so boring, I need to find something I am passionate about.",NEGATIVE,0.9991540908813477,"Working a regular job is so boring, I must learn to be a good person and be a great person.",NEGATIVE,0.9848436713218689,0.83336365,0.65437794
"Working a regular job is so boring, I will never find a way to make a decent living.
",NEGATIVE,0.9997983574867249,Working a regular job is so boring. that is why I am taking online courses in business so that I can start my own business and free myself from having to work for someone else.,NEGATIVE,0.9997251629829407,"Working a regular job is a huge success. I am going to have to get a job, and I am sure I will find a new one.",POSITIVE,0.9995793700218201,0.64391243,0.5438218
"I am the youngest sibling. My older brothers will never respect me.
",NEGATIVE,0.9992772936820984,I am the youngest sibling and I will do my best to earn the respect of my brothers.,POSITIVE,0.9997650980949402,"I am the youngest sibling, I love my older brothers, and I am sure they will never respect me.",NEGATIVE,0.9636996984481812,0.95641106,0.8393827
"I am the youngest sibling. My older brothers will never respect me.
",NEGATIVE,0.9992772936820984,I am the youngest sibling in my family and the first to pursue a career in healthcare. I am sure my family is proud of me.,POSITIVE,0.9998577833175659,I am the youngest sibling. I am sure my older brothers will respect me and I will soon be able to raise my children.,POSITIVE,0.9998019337654114,0.8641088,0.63689125
