original,original_sentiment,original_sentiment_confidence,true,true_sentiment,true_sentiment_confidence,generated,generated_sentiment,generated_sentiment_confidence,cosine_similarity_original,cosine_similarity_true
"My girlfriend got in a car accident. it is because I was not smart enough to do standard maintenance on her car.
",NEGATIVE,0.9997487664222717,My girlfriend got in a car accident. I will learn how to do standard maintenance on her car.,POSITIVE,0.995002806186676,My girlfriend got in a car accident. I am sure she will be able to do maintenance on her car.,POSITIVE,0.9921326041221619,0.79261696,0.83294797
"I live with my boyfriend of 5 years I am sure he is bored of me.
",NEGATIVE,0.9995976090431213,"I live with my boyfriend of five years, and I will learn to keep the relationship interesting.",POSITIVE,0.9997420907020569,I live with my boyfriend of 5 years. I am sure he is bored of me.,NEGATIVE,0.9996176958084106,0.99477816,0.6268088
"I live with my boyfriend of 5 years I am sure he is bored of me.
",NEGATIVE,0.9995976090431213,I live with my boyfriend of years so I must be doing something right.,POSITIVE,0.9978753328323364,I live with my boyfriend of 5 years. I am sure he is bored of me.,NEGATIVE,0.9996176958084106,0.99477816,0.4651885
"I live with my boyfriend of 5 years I am sure he is bored of me.
",NEGATIVE,0.9995976090431213,I live with my boyfriend of 5 years. I am thinking of new things we can do together to spice up our lives.,POSITIVE,0.9994433522224426,I live with my boyfriend of 5 years. I am sure he is bored of me.,NEGATIVE,0.9996176958084106,0.99477816,0.55507904
"I make good money working as a nurse. Anyone nowadays can easily be a nurse.
",POSITIVE,0.5592853426933289,I make good money as a nurse which is great because it is an expensive world!,POSITIVE,0.9996602535247803,I make good money working as a nurse. I am sure I will be able to work hard to make money.,POSITIVE,0.9969207048416138,0.899151,0.832739
"I make good money working as a nurse. Anyone nowadays can easily be a nurse.
",POSITIVE,0.5592853426933289,"I make good money working as a nurse, i also like helping people out and getting them safe!",POSITIVE,0.9992765784263611,I make good money working as a nurse. I am sure I will be able to work hard to make money.,POSITIVE,0.9969207048416138,0.899151,0.8301879
"I make good money working as a nurse. Anyone nowadays can easily be a nurse.
",POSITIVE,0.5592853426933289,I make good money working as a nurse. It also makes me feel great to help out those in need.,POSITIVE,0.9998250603675842,I make good money working as a nurse. I am sure I will be able to work hard to make money.,POSITIVE,0.9969207048416138,0.899151,0.84370434
"I had to move design schools. Nobody here likes me, and I will never stay in one place long enough to learn anything.
",NEGATIVE,0.9986109733581543,I had to move design schools because the people there did not like me but now I get to stay closer to home.,NEGATIVE,0.8490813374519348,"I had to move design schools. Nobody here likes me, but I am sure I will be able to learn more.",POSITIVE,0.9977748990058899,0.9433346,0.8164433
"I had to move design schools. Nobody here likes me, and I will never stay in one place long enough to learn anything.
",NEGATIVE,0.9986109733581543,"I had to move design schools. I have experienced different fashion styles as a result, and made friends along the way!",POSITIVE,0.9997192025184631,"I had to move design schools. Nobody here likes me, but I am sure I will be able to learn more.",POSITIVE,0.9977748990058899,0.9433346,0.72545075
"I had to move design schools. Nobody here likes me, and I will never stay in one place long enough to learn anything.
",NEGATIVE,0.9986109733581543,I had to move design schools and I can prove to myself that I am capable of staying in one place.,POSITIVE,0.9993711113929749,"I had to move design schools. Nobody here likes me, but I am sure I will be able to learn more.",POSITIVE,0.9977748990058899,0.9433346,0.7306266
"My cat got into a fight with another cat down the street. it is because I am a bad pet owner.
",NEGATIVE,0.9992165565490723,My cat got into a fight with another cat down the street. I am frustrated but I know I am a good owner.,POSITIVE,0.9994696974754333,My cat got into a fight with another cat down the street. I am sure it will be a good thing.,POSITIVE,0.9997283816337585,0.761577,0.70956147
"My cat got into a fight with another cat down the street. it is because I am a bad pet owner.
",NEGATIVE,0.9992165565490723,My cat got into a fight with another cat down the street. This happens. Cats are very territorial.,POSITIVE,0.5868712067604065,My cat got into a fight with another cat down the street. I am sure it will be a good thing.,POSITIVE,0.9997283816337585,0.761577,0.7383745
"My cat got into a fight with another cat down the street. it is because I am a bad pet owner.
",NEGATIVE,0.9992165565490723,My cat got into a fight with another cat down the street. that is just cats being cats.,NEGATIVE,0.9953795671463013,My cat got into a fight with another cat down the street. I am sure it will be a good thing.,POSITIVE,0.9997283816337585,0.761577,0.76069283
"I have never been on a cruise ship in my entire life, it is because I am poor.
",NEGATIVE,0.9993335604667664,"I have never been on a cruise ship in my entire life, I am going to book I trip so I can finally experience a cruise.",POSITIVE,0.9987389445304871,I have never been on a cruise ship in my entire life. I am sure I will be able to get on the ship soon.,POSITIVE,0.9995508790016174,0.8157335,0.87674475
"I have never been on a cruise ship in my entire life, it is because I am poor.
",NEGATIVE,0.9993335604667664,"I have never been on a cruise ship in my entire life, but one day I hope I can.",POSITIVE,0.9996912479400635,I have never been on a cruise ship in my entire life. I am sure I will be able to get on the ship soon.,POSITIVE,0.9995508790016174,0.8157335,0.9084294
"I have never been on a cruise ship in my entire life, it is because I am poor.
",NEGATIVE,0.9993335604667664,"I have never been on a cruise ship yet, but soon I will have enough money saved to go on a Carnival cruise and I bet I will love it.",POSITIVE,0.9994502663612366,I have never been on a cruise ship in my entire life. I am sure I will be able to get on the ship soon.,POSITIVE,0.9995508790016174,0.8157335,0.80657065
"I made a management mistake at work, I am awful at my job.
",NEGATIVE,0.9997890591621399,"I made a management mistake at work. I will work hard to learn what to do, so I do not make the same mistake again.",NEGATIVE,0.9993016719818115,"I made a management mistake at work, I am going to try to get better at my job.",NEGATIVE,0.99978107213974,0.8724456,0.8949741
"I made a management mistake at work, I am awful at my job.
",NEGATIVE,0.9997890591621399,I made a management mistake at work. there is still a lot of things I can learn at my job.,NEGATIVE,0.9825316071510315,"I made a management mistake at work, I am going to try to get better at my job.",NEGATIVE,0.99978107213974,0.8724456,0.87349534
"I made a management mistake at work, I am awful at my job.
",NEGATIVE,0.9997890591621399,I made a management mistake at work. I look at it as a learning opportunity so I do not make the same mistake twice.,NEGATIVE,0.9941713213920593,"I made a management mistake at work, I am going to try to get better at my job.",NEGATIVE,0.99978107213974,0.8724456,0.8464117
"I love to shop, i will max my credit cards out and never be qualified for another one.
",NEGATIVE,0.9855228662490845,I love to shop and if I stay on top of my credit card bills I will have excellent credit.,POSITIVE,0.9995591044425964,I love to shop. I will be able to max my credit cards out and be qualified for another one.,POSITIVE,0.999344527721405,0.955912,0.85910857
"I love to shop, i will max my credit cards out and never be qualified for another one.
",NEGATIVE,0.9855228662490845,"If I pay off my credit cards, I will get the chance to use them again.",POSITIVE,0.9843116402626038,I love to shop. I will be able to max my credit cards out and be qualified for another one.,POSITIVE,0.999344527721405,0.955912,0.50289106
"MY curly brown hair is sometimes out of control. People think I do not take care of it.
",NEGATIVE,0.9983662962913513,"My curly brown hair is wild, I know guys love it.",POSITIVE,0.999823272228241,MY curly brown hair is sometimes out of control. I am sure it will be a good thing.,POSITIVE,0.9996914863586426,0.84330106,0.65596616
"MY curly brown hair is sometimes out of control. People think I do not take care of it.
",NEGATIVE,0.9983662962913513,My curly brown hair is sometimes out of control. I will watch YouTube video to learn how to tame it.,NEGATIVE,0.95650714635849,MY curly brown hair is sometimes out of control. I am sure it will be a good thing.,POSITIVE,0.9996914863586426,0.84330106,0.81152797
"MY curly brown hair is sometimes out of control. People think I do not take care of it.
",NEGATIVE,0.9983662962913513,"My hair is brown and curly and even though it gets out of control sometimes, that is ok because my curly hair makes me unique!",POSITIVE,0.9998414516448975,MY curly brown hair is sometimes out of control. I am sure it will be a good thing.,POSITIVE,0.9996914863586426,0.84330106,0.82119465
"I like barbies, I bet people think I am stupid and will never have anything to do with me all my life.
",NEGATIVE,0.997868537902832,"I like Barbies, and so do many people around the world.",POSITIVE,0.9986276626586914,"I like barbies, I am sure people think I am stupid and will never have anything to do with me all my life.",NEGATIVE,0.9983354210853577,0.9920562,0.83537114
"I like barbies, I bet people think I am stupid and will never have anything to do with me all my life.
",NEGATIVE,0.997868537902832,"While some people find me immature for liking Barbies, I am sure there are others just like me.",POSITIVE,0.9932845830917358,"I like barbies, I am sure people think I am stupid and will never have anything to do with me all my life.",NEGATIVE,0.9983354210853577,0.9920562,0.8319609
"I like barbies, I bet people think I am stupid and will never have anything to do with me all my life.
",NEGATIVE,0.997868537902832,I like Barbies. I can use that to meet other people who share my interests.,POSITIVE,0.9623125195503235,"I like barbies, I am sure people think I am stupid and will never have anything to do with me all my life.",NEGATIVE,0.9983354210853577,0.9920562,0.784328
"Coffee is important to me, but I drink too much and that may kill me in the future
",NEGATIVE,0.9990414977073669,"Coffee is important to me, but I only use it in moderation since I know it can cause problems if I drink it too much.",NEGATIVE,0.9932037591934204,"Coffee is important to me, but I drink too much. I will try to drink more.",NEGATIVE,0.9961088299751282,0.925047,0.81128025
"Coffee is important to me, but I drink too much and that may kill me in the future
",NEGATIVE,0.9990414977073669,Coffee will not kill me but I cannot drink too much. I have to make sure the I drink in moderation but it can be healthy.,POSITIVE,0.975271999835968,"Coffee is important to me, but I drink too much. I will try to drink more.",NEGATIVE,0.9961088299751282,0.925047,0.7771498
"I once lived in a storage locker for two months because I have no dignity.
",NEGATIVE,0.9989217519760132,"I once lived in a storage locker for two months, I am proud that i was able to get out of that situation.",POSITIVE,0.9997932314872742,I once lived in a storage locker for two months because I have no dignity. I will be able to keep my dignity in mind.,POSITIVE,0.9980587363243103,0.965979,0.7762642
"I once lived in a storage locker for two months because I have no dignity.
",NEGATIVE,0.9989217519760132,I once lived in a storage locker for two months. I learned a lot about myself and saved a lot of money.,POSITIVE,0.998568058013916,I once lived in a storage locker for two months because I have no dignity. I will be able to keep my dignity in mind.,POSITIVE,0.9980587363243103,0.965979,0.7460841
"I missed the pitch in softball. I am a horrible player.
",NEGATIVE,0.9997356534004211,"I missed the pitch in softball. This happens to everyone, I shall work harder at it and get better.",NEGATIVE,0.9995951056480408,I missed the pitch in softball. I will try to get better next time.,NEGATIVE,0.9997016787528992,0.87239283,0.9036325
"I missed the pitch in softball. I am a horrible player.
",NEGATIVE,0.9997356534004211,"Even though I missed the pitch in softball, I know that I will do better next time.",NEGATIVE,0.5903902053833008,I missed the pitch in softball. I will try to get better next time.,NEGATIVE,0.9997016787528992,0.87239283,0.9144219
"I missed the pitch in softball. I am a horrible player.
",NEGATIVE,0.9997356534004211,I missed a pitch in softball. I think I will ask my dad to practice with me.,NEGATIVE,0.999599039554596,I missed the pitch in softball. I will try to get better next time.,NEGATIVE,0.9997016787528992,0.87239283,0.8012712
"My toddler stopped doing his homework. He will end up needing special education.
",NEGATIVE,0.9995549321174622,My toddler stopped doing his homework. I am going to set aside some time to help him with his lessons.,NEGATIVE,0.9990605711936951,My toddler stopped doing his homework. I will try to get him to learn more about it.,NEGATIVE,0.9996827840805054,0.6941123,0.81917524
"My toddler stopped doing his homework. He will end up needing special education.
",NEGATIVE,0.9995549321174622,My toddler stopped doing his homework. I am going to try to find a way to make it more engaging for him.,NEGATIVE,0.9997022747993469,My toddler stopped doing his homework. I will try to get him to learn more about it.,NEGATIVE,0.9996827840805054,0.6941123,0.7354506
"My toddler stopped doing his homework. He will end up needing special education.
",NEGATIVE,0.9995549321174622,My toddler stopped doing his homework. Maybe he is just bored with the work.,NEGATIVE,0.9997991919517517,My toddler stopped doing his homework. I will try to get him to learn more about it.,NEGATIVE,0.9996827840805054,0.6941123,0.7354206
"I like to paddle board, but the water has been too choppy. I will never be good at paddle boarding.
",NEGATIVE,0.9996691942214966,"I like to paddle board, but the water has been choppy. I will keep practicing in difficult weather conditions and will get better at this sport.",NEGATIVE,0.988063633441925,"I like to paddle board, but the water has been too choppy. I will be able to do it again soon.",NEGATIVE,0.9942016005516052,0.96083874,0.90704507
"I like to paddle board, but the water has been too choppy. I will never be good at paddle boarding.
",NEGATIVE,0.9996691942214966,"I like to paddle board, but the water has been too choppy. I will just have to wait until tomorrow when the waters are calmer.",NEGATIVE,0.9990019202232361,"I like to paddle board, but the water has been too choppy. I will be able to do it again soon.",NEGATIVE,0.9942016005516052,0.96083874,0.936812
"I like to paddle board, but the water has been too choppy. I will never be good at paddle boarding.
",NEGATIVE,0.9996691942214966,"I like to paddle board, and even though the water can be choppy, it is still fun!",POSITIVE,0.9998517036437988,"I like to paddle board, but the water has been too choppy. I will be able to do it again soon.",NEGATIVE,0.9942016005516052,0.96083874,0.9230149
"I have big face cheeks. I must be eating way too much food because I have no self control.
",NEGATIVE,0.9976697564125061,I have big face cheeks. I have heard that genetics play a role in facial features.,POSITIVE,0.9296937584877014,I have big face cheeks. I am sure I will be eating too much food.,NEGATIVE,0.9984349608421326,0.9038284,0.66025585
"I have big face cheeks. I must be eating way too much food because I have no self control.
",NEGATIVE,0.9976697564125061,I am lucky to have such youthful chubby cheeks and a good healthy appetite.,POSITIVE,0.999748170375824,I have big face cheeks. I am sure I will be eating too much food.,NEGATIVE,0.9984349608421326,0.9038284,0.6117033
"My father is a preacher but i wish he was a businessman so i can get more money to spend.
",NEGATIVE,0.9996515512466431,"My father is a preacher, although he does not make as much money as a businessman he loves me very much",POSITIVE,0.5535515546798706,My father is a preacher. I am sure he will be a businessman.,POSITIVE,0.9968217611312866,0.8613873,0.77754194
"My father is a preacher but i wish he was a businessman so i can get more money to spend.
",NEGATIVE,0.9996515512466431,"My father is a preacher, we might not have much money but I will earn more in the future and buy myself whatever I want",POSITIVE,0.5322859287261963,My father is a preacher. I am sure he will be a businessman.,POSITIVE,0.9968217611312866,0.8613873,0.6974
"I am a genius but I never got accepted to Mensa so I doubt I ever will no matter how hard I try.
",NEGATIVE,0.977668046951294,"I am a genius that never got accepted into Mensa, I will study harder to get accepted.",NEGATIVE,0.8826932907104492,I am a genius but never got accepted to Mensa. I will try to get accepted to the university.,NEGATIVE,0.984212338924408,0.9039634,0.9266859
"I am a genius but I never got accepted to Mensa so I doubt I ever will no matter how hard I try.
",NEGATIVE,0.977668046951294,"I am a genius, even though I never got accepted to Mensa, I will apply next year and I bet I will get in!",POSITIVE,0.9998090863227844,I am a genius but never got accepted to Mensa. I will try to get accepted to the university.,NEGATIVE,0.984212338924408,0.9039634,0.90258586
"I am a genius but I never got accepted to Mensa so I doubt I ever will no matter how hard I try.
",NEGATIVE,0.977668046951294,"I am a genius but diodnt get accepted to Mensa, I must try harder on the next test.",NEGATIVE,0.9943286776542664,I am a genius but never got accepted to Mensa. I will try to get accepted to the university.,NEGATIVE,0.984212338924408,0.9039634,0.83931834
"My name was called during the graduation ceremony. I could have stayed home and been a failure.
",NEGATIVE,0.9996832609176636,My name was called during the grduation ceremony. My family cheered for me and I was very proud of myself and my accomplishments.,POSITIVE,0.9998562335968018,My name was called during the graduation ceremony. I am sure I will be able to stay home and be a failure.,NEGATIVE,0.9920787215232849,0.93428504,0.60594904
"My name was called during the graduation ceremony. I could have stayed home and been a failure.
",NEGATIVE,0.9996832609176636,My name was called during the graduation ceremony. I am so proud of myself for graduating.,POSITIVE,0.9998562335968018,My name was called during the graduation ceremony. I am sure I will be able to stay home and be a failure.,NEGATIVE,0.9920787215232849,0.93428504,0.8009046
"My name was called during the graduation ceremony. I could have stayed home and been a failure.
",NEGATIVE,0.9996832609176636,My name was called during the graduation ceremony because I majored in American literature and education I am so proud of myself.,POSITIVE,0.9997733235359192,My name was called during the graduation ceremony. I am sure I will be able to stay home and be a failure.,NEGATIVE,0.9920787215232849,0.93428504,0.7019426
"I am always hungry , i eat so much I will become obese one day.
",NEGATIVE,0.9945342540740967,I am always hungry. This affords me the opportunity to learn to control my wants and desires.,POSITIVE,0.9990969896316528,"I am always hungry, I eat so much I will be able to get a better diet.",NEGATIVE,0.9887691736221313,0.8298956,0.765705
"I am always hungry , i eat so much I will become obese one day.
",NEGATIVE,0.9945342540740967,"I am always hungry, but once I an understand why, I will be able to regulate that better.",POSITIVE,0.9928044676780701,"I am always hungry, I eat so much I will be able to get a better diet.",NEGATIVE,0.9887691736221313,0.8298956,0.8193188
"I should have been a rock star by now after all the guitar I have played.
",POSITIVE,0.9855937361717224,being a Rockstar is challenging I will continue to play harder until I become popular,POSITIVE,0.9974731802940369,I should have been a rock star by now after all the guitar I have played. I will try to get a better job and get better.,NEGATIVE,0.9955927729606628,0.9339467,0.59904206
"I should have been a rock star by now after all the guitar I have played.
",POSITIVE,0.9855937361717224,Even the best guitarist have self doubts. I should trust my skills and know I am getting better and better.,POSITIVE,0.9978439807891846,I should have been a rock star by now after all the guitar I have played. I will try to get a better job and get better.,NEGATIVE,0.9955927729606628,0.9339467,0.58040094
"I should have been a rock star by now after all the guitar I have played.
",POSITIVE,0.9855937361717224,"I should have been a rock star by now after all the guitar I have played, I am sure my break is going to happen soon.",POSITIVE,0.9864880442619324,I should have been a rock star by now after all the guitar I have played. I will try to get a better job and get better.,NEGATIVE,0.9955927729606628,0.9339467,0.87866
"One of my pitt bulls barked at me, I guess he hates me a lot.
",NEGATIVE,0.9961058497428894,One of my pitt bulls barked at me. I will invest in more dog training so they will become more well behaved.,NEGATIVE,0.9864602088928223,"One of my pitt bulls barked at me, I am sure he will be able to get a better job.",NEGATIVE,0.9975606203079224,0.8304447,0.8901786
"One of my pitt bulls barked at me, I guess he hates me a lot.
",NEGATIVE,0.9961058497428894,"One of my pitt bulls barked at me, I guess he is Hungary",NEGATIVE,0.9886406660079956,"One of my pitt bulls barked at me, I am sure he will be able to get a better job.",NEGATIVE,0.9975606203079224,0.8304447,0.7516862
"One of my pitt bulls barked at me, I guess he hates me a lot.
",NEGATIVE,0.9961058497428894,My pit bull barked at me. He probably was just excited.,POSITIVE,0.9938598871231079,"One of my pitt bulls barked at me, I am sure he will be able to get a better job.",NEGATIVE,0.9975606203079224,0.8304447,0.7089287
"Red is my most favorite color and I bought a red sweater online the other day. However, when it came in it was another color, I am such an airhead I must have picked the wrong color.
",NEGATIVE,0.9992358684539795,"Red is my most favorite color and I bought a red sweater online the other day. However, when it came in it was another color. it is not a big deal, I will just return it.",NEGATIVE,0.9328300952911377,Red is my favorite color and I bought a red sweater online the other day. I am sure it will be a good color to wear.,POSITIVE,0.9997835755348206,0.82789433,0.83949506
"Red is my most favorite color and I bought a red sweater online the other day. However, when it came in it was another color, I am such an airhead I must have picked the wrong color.
",NEGATIVE,0.9992358684539795,Red is my most favorite color and I bought a red sweater online the other day. When it came it was the wrong color but I really like it anyway.,POSITIVE,0.9984857439994812,Red is my favorite color and I bought a red sweater online the other day. I am sure it will be a good color to wear.,POSITIVE,0.9997835755348206,0.82789433,0.8772918
"i have two pit bulls. They should behave better and obey my every command.
",NEGATIVE,0.9980826377868652,I have 2 pitbulls. I will work with them and train them to be the best dogs ever!,POSITIVE,0.9998239874839783,I have two pit bulls. I am sure they will be better and obey my commands.,NEGATIVE,0.9502058029174805,0.9622964,0.7346953
"i have two pit bulls. They should behave better and obey my every command.
",NEGATIVE,0.9980826377868652,I have two pit bulls. They do not behave well but I still love them so much.,POSITIVE,0.9998136162757874,I have two pit bulls. I am sure they will be better and obey my commands.,NEGATIVE,0.9502058029174805,0.9622964,0.8508585
"I once saw Payton Manning at the grocery store, he probably thought I was a loser.
",NEGATIVE,0.9988178610801697,I once saw Payton Manning at the grocery store. I really got a kick out of seeing him there.,POSITIVE,0.9981620907783508,"I once saw Payton Manning at the grocery store, he probably thought I was a loser. I will try to find a new one.",NEGATIVE,0.999116837978363,0.8250523,0.7457714
"I once saw Payton Manning at the grocery store, he probably thought I was a loser.
",NEGATIVE,0.9988178610801697,"I once saw Peyton Manning at the grocery store, I am sure he was too busy to even notice me to think I am a loser.",NEGATIVE,0.999506950378418,"I once saw Payton Manning at the grocery store, he probably thought I was a loser. I will try to find a new one.",NEGATIVE,0.999116837978363,0.8250523,0.75999534
"I once saw Payton Manning at the grocery store, he probably thought I was a loser.
",NEGATIVE,0.9988178610801697,"I once saw Payton Manning at the grocery store, it was so cool to see a celebrity in person!",POSITIVE,0.9996234178543091,"I once saw Payton Manning at the grocery store, he probably thought I was a loser. I will try to find a new one.",NEGATIVE,0.999116837978363,0.8250523,0.67966604
"The flowers I planted in my garden will die, I just know it.
",POSITIVE,0.9989712238311768,"I know that eventually my flowers will die, but I know how to make them last and grow flowers that bloom throughout the year.",POSITIVE,0.9996486902236938,"The flowers I planted in my garden will die, I will be able to keep them healthy.",POSITIVE,0.9997308850288391,0.87518966,0.70503104
"The flowers I planted in my garden will die, I just know it.
",POSITIVE,0.9989712238311768,"The flowers I planted in my garden might die, but it will be a good lesson to avoid it happening in the future.",NEGATIVE,0.8000437021255493,"The flowers I planted in my garden will die, I will be able to keep them healthy.",POSITIVE,0.9997308850288391,0.87518966,0.86138994
"The flowers I planted in my garden will die, I just know it.
",POSITIVE,0.9989712238311768,"The flowers I planted in the garden may not survive, but I will care for them as best as I can. I will get tips online to give them the best chance of survival.",POSITIVE,0.9992640614509583,"The flowers I planted in my garden will die, I will be able to keep them healthy.",POSITIVE,0.9997308850288391,0.87518966,0.7872786
"I live with my boyfriend of five years, he should want to get married with me.
",NEGATIVE,0.9442921280860901,I live with my boyfriend of five years and things are just great as they are and we are both happy.,POSITIVE,0.9998877048492432,"I live with my boyfriend of five years, he should want to get married with me. I am sure he will be able to get married with me.",POSITIVE,0.9993187189102173,0.9679853,0.5881517
"I live with my boyfriend of five years, he should want to get married with me.
",NEGATIVE,0.9442921280860901,I live with my boyfriend of five years. I am so thankful for him in my life. Maybe soon he will ask me to marry him!,POSITIVE,0.9997082352638245,"I live with my boyfriend of five years, he should want to get married with me. I am sure he will be able to get married with me.",POSITIVE,0.9993187189102173,0.9679853,0.73248875
"Working a regular job is so boring, I will never find a way to make a decent living.
",NEGATIVE,0.9997983574867249,"Working a regular job is so boring, I will find a more exciting job to make a living.",NEGATIVE,0.998139500617981,"Working a regular job is so boring, but I am sure I will find a way to make a decent living.",POSITIVE,0.9934857487678528,0.9509412,0.8647751
"Working a regular job is so boring, I will never find a way to make a decent living.
",NEGATIVE,0.9997983574867249,"working a regular job is so boring, I need to find something I am passionate about.",NEGATIVE,0.9991540908813477,"Working a regular job is so boring, but I am sure I will find a way to make a decent living.",POSITIVE,0.9934857487678528,0.9509412,0.67985404
"Working a regular job is so boring, I will never find a way to make a decent living.
",NEGATIVE,0.9997983574867249,Working a regular job is so boring. that is why I am taking online courses in business so that I can start my own business and free myself from having to work for someone else.,NEGATIVE,0.9997251629829407,"Working a regular job is so boring, but I am sure I will find a way to make a decent living.",POSITIVE,0.9934857487678528,0.9509412,0.71633863
"I am the youngest sibling. My older brothers will never respect me.
",NEGATIVE,0.9992772936820984,I am the youngest sibling and I will do my best to earn the respect of my brothers.,POSITIVE,0.9997650980949402,I am the youngest sibling. I am sure my older brothers will respect me.,POSITIVE,0.9996709823608398,0.96662784,0.9157959
"I am the youngest sibling. My older brothers will never respect me.
",NEGATIVE,0.9992772936820984,I am the youngest sibling in my family and the first to pursue a career in healthcare. I am sure my family is proud of me.,POSITIVE,0.9998577833175659,I am the youngest sibling. I am sure my older brothers will respect me.,POSITIVE,0.9996709823608398,0.96662784,0.5891367
"I am the youngest sibling. My older brothers will never respect me.
",NEGATIVE,0.9992772936820984,"I am the youngest sibling, my older brothers love me so much and they spoil me.",POSITIVE,0.998712420463562,I am the youngest sibling. I am sure my older brothers will respect me.,POSITIVE,0.9996709823608398,0.96662784,0.7790718
